action_type|buid|view_source|action|value_1|value_2
1|1845|7|sourcecodetag|&src=DS-10334|
1|1845|10|sourcecodetag|&src=DS-10331|
1|1845|11|sourcecodetag|&src=DS-10301|
1|1845|99|sourcecodetag|&src=DS-10340|
1|1845|107|sourcecodetag|&src=DS-10333|
1|1845|201|sourcecodetag|&src=DS-10282|
1|1845|209|sourcecodetag|&src=DS-10302|
1|1845|218|sourcecodetag|&src=DS-10283|
1|1845|265|sourcecodetag|&src=DS-10285|
1|1845|274|sourcecodetag|&src=DS-10338|
1|1845|500|sourcecodetag|&src=DS-10324|
1|1845|600|sourcecodetag|&src=DS-10320|
1|1845|601|sourcecodetag|&src=DS-10261|
1|1845|603|sourcecodetag|&src=DS-10263|
1|1845|605|sourcecodetag|&src=DS-10281|
1|1845|610|sourcecodetag|&src=DS-10321|
1|1845|612|sourcecodetag|&src=DS-10300|
1|1845|613|sourcecodetag|&src=DS-10325|
1|1845|614|sourcecodetag|&src=DS-10322|
1|1845|615|sourcecodetag|&src=DS-10323|
1|1845|619|sourcecodetag|&src=DS-10280|
1|1845|620|sourcecodetag|&src=DS-10284|
1|1845|624|sourcecodetag|&src=DS-10332|
1|1845|1510|sourcecodetag|&src=DS-10336|
1|1845|1522|sourcecodetag|&src=DS-10335|
1|1845|1524|sourcecodetag|&src=DS-10260|
1|1845|1528|sourcecodetag|&src=DS-10262|
1|1845|1547|sourcecodetag|&src=DS-10326|
1|1845|1569|sourcecodetag|&src=DS-10329|
1|1845|1570|sourcecodetag|&src=DS-10330|
1|1849|0|microsite|http://archerdanielsmidland.jobs/[Unique_ID]/job/|
1|1849|10|micrositetag|[blank]|
1|1849|11|micrositetag|[blank]|
1|1849|78|micrositetag|[blank]|
1|1849|86|micrositetag|[blank]|
1|1849|88|micrositetag|[blank]|
1|1849|89|micrositetag|[blank]|
1|1849|90|micrositetag|[blank]|
1|1849|91|micrositetag|[blank]|
1|1849|92|micrositetag|[blank]|
1|1849|93|micrositetag|[blank]|
1|1849|94|micrositetag|[blank]|
1|1849|99|micrositetag|[blank]|
1|1849|307|micrositetag|[blank]|
1|1849|503|micrositetag|[blank]|
1|1849|504|micrositetag|[blank]|
1|1849|505|micrositetag|[blank]|
1|1849|506|micrositetag|[blank]|
1|1849|507|micrositetag|[blank]|
1|1849|508|micrositetag|[blank]|
1|1849|509|micrositetag|[blank]|
1|1849|510|micrositetag|[blank]|
1|1849|511|micrositetag|[blank]|
1|1849|512|micrositetag|[blank]|
1|1849|539|micrositetag|[blank]|
1|1849|540|micrositetag|[blank]|
1|1849|541|micrositetag|[blank]|
1|1849|542|micrositetag|[blank]|
1|1849|543|micrositetag|[blank]|
1|1849|544|micrositetag|[blank]|
1|1849|545|micrositetag|[blank]|
1|1849|546|micrositetag|[blank]|
1|1849|547|micrositetag|[blank]|
1|1849|548|micrositetag|[blank]|
1|1849|549|micrositetag|[blank]|
1|1849|550|micrositetag|[blank]|
1|1849|616|micrositetag|[blank]|
1|1849|1604|micrositetag|[blank]|
1|1849|1611|micrositetag|[blank]|
1|1849|1612|micrositetag|[blank]|
1|1849|1613|micrositetag|[blank]|
1|1865|0|microsite|http://americantower.jobs/[Unique_ID]/job/|
1|1865|10|micrositetag|[blank]|
1|1865|11|micrositetag|[blank]|
1|1865|78|micrositetag|[blank]|
1|1865|86|micrositetag|[blank]|
1|1865|88|micrositetag|[blank]|
1|1865|89|micrositetag|[blank]|
1|1865|90|micrositetag|[blank]|
1|1865|91|micrositetag|[blank]|
1|1865|92|micrositetag|[blank]|
1|1865|93|micrositetag|[blank]|
1|1865|94|micrositetag|[blank]|
1|1865|99|micrositetag|[blank]|
1|1865|307|micrositetag|[blank]|
1|1865|503|micrositetag|[blank]|
1|1865|504|micrositetag|[blank]|
1|1865|505|micrositetag|[blank]|
1|1865|506|micrositetag|[blank]|
1|1865|507|micrositetag|[blank]|
1|1865|508|micrositetag|[blank]|
1|1865|509|micrositetag|[blank]|
1|1865|510|micrositetag|[blank]|
1|1865|511|micrositetag|[blank]|
1|1865|512|micrositetag|[blank]|
1|1865|539|micrositetag|[blank]|
1|1865|540|micrositetag|[blank]|
1|1865|541|micrositetag|[blank]|
1|1865|542|micrositetag|[blank]|
1|1865|543|micrositetag|[blank]|
1|1865|544|micrositetag|[blank]|
1|1865|545|micrositetag|[blank]|
1|1865|546|micrositetag|[blank]|
1|1865|547|micrositetag|[blank]|
1|1865|548|micrositetag|[blank]|
1|1865|549|micrositetag|[blank]|
1|1865|550|micrositetag|[blank]|
1|1865|616|micrositetag|[blank]|
1|1865|1604|micrositetag|[blank]|
1|1865|1611|micrositetag|[blank]|
1|1865|1612|micrositetag|[blank]|
1|1865|1613|micrositetag|[blank]|
1|1873|0|microsite|http://jobs.24hourfitness.com/[Unique_ID]/job/|
1|1873|10|micrositetag|[blank]|
1|1873|11|micrositetag|[blank]|
1|1873|78|micrositetag|[blank]|
1|1873|86|micrositetag|[blank]|
1|1873|88|micrositetag|[blank]|
1|1873|89|micrositetag|[blank]|
1|1873|90|micrositetag|[blank]|
1|1873|91|micrositetag|[blank]|
1|1873|92|micrositetag|[blank]|
1|1873|93|micrositetag|[blank]|
1|1873|94|micrositetag|[blank]|
1|1873|99|micrositetag|[blank]|
1|1873|307|micrositetag|[blank]|
1|1873|503|micrositetag|[blank]|
1|1873|504|micrositetag|[blank]|
1|1873|505|micrositetag|[blank]|
1|1873|506|micrositetag|[blank]|
1|1873|507|micrositetag|[blank]|
1|1873|508|micrositetag|[blank]|
1|1873|509|micrositetag|[blank]|
1|1873|510|micrositetag|[blank]|
1|1873|511|micrositetag|[blank]|
1|1873|512|micrositetag|[blank]|
1|1873|539|micrositetag|[blank]|
1|1873|540|micrositetag|[blank]|
1|1873|541|micrositetag|[blank]|
1|1873|542|micrositetag|[blank]|
1|1873|543|micrositetag|[blank]|
1|1873|544|micrositetag|[blank]|
1|1873|545|micrositetag|[blank]|
1|1873|546|micrositetag|[blank]|
1|1873|547|micrositetag|[blank]|
1|1873|548|micrositetag|[blank]|
1|1873|549|micrositetag|[blank]|
1|1873|550|micrositetag|[blank]|
1|1873|616|micrositetag|[blank]|
1|1873|1604|micrositetag|[blank]|
1|1873|1611|micrositetag|[blank]|
1|1873|1612|micrositetag|[blank]|
1|1873|1613|micrositetag|[blank]|
1|1876|0|microsite|http://brunswick.jobs/[Unique_ID]/job/|
1|1876|10|micrositetag|[blank]|
1|1876|11|micrositetag|[blank]|
1|1876|78|micrositetag|[blank]|
1|1876|86|micrositetag|[blank]|
1|1876|88|micrositetag|[blank]|
1|1876|89|micrositetag|[blank]|
1|1876|90|micrositetag|[blank]|
1|1876|91|micrositetag|[blank]|
1|1876|92|micrositetag|[blank]|
1|1876|93|micrositetag|[blank]|
1|1876|94|micrositetag|[blank]|
1|1876|99|micrositetag|[blank]|
1|1876|307|micrositetag|[blank]|
1|1876|503|micrositetag|[blank]|
1|1876|504|micrositetag|[blank]|
1|1876|505|micrositetag|[blank]|
1|1876|506|micrositetag|[blank]|
1|1876|507|micrositetag|[blank]|
1|1876|508|micrositetag|[blank]|
1|1876|509|micrositetag|[blank]|
1|1876|510|micrositetag|[blank]|
1|1876|511|micrositetag|[blank]|
1|1876|512|micrositetag|[blank]|
1|1876|539|micrositetag|[blank]|
1|1876|540|micrositetag|[blank]|
1|1876|541|micrositetag|[blank]|
1|1876|542|micrositetag|[blank]|
1|1876|543|micrositetag|[blank]|
1|1876|544|micrositetag|[blank]|
1|1876|545|micrositetag|[blank]|
1|1876|546|micrositetag|[blank]|
1|1876|547|micrositetag|[blank]|
1|1876|548|micrositetag|[blank]|
1|1876|549|micrositetag|[blank]|
1|1876|550|micrositetag|[blank]|
1|1876|616|micrositetag|[blank]|
1|1876|1604|micrositetag|[blank]|
1|1876|1611|micrositetag|[blank]|
1|1876|1612|micrositetag|[blank]|
1|1876|1613|micrositetag|[blank]|
1|1889|0|microsite|http://bankofthewest.jobs/[Unique_ID]/job/|
1|1889|10|micrositetag|[blank]|
1|1889|11|micrositetag|[blank]|
1|1889|78|micrositetag|[blank]|
1|1889|86|micrositetag|[blank]|
1|1889|88|micrositetag|[blank]|
1|1889|89|micrositetag|[blank]|
1|1889|90|micrositetag|[blank]|
1|1889|91|micrositetag|[blank]|
1|1889|92|micrositetag|[blank]|
1|1889|93|micrositetag|[blank]|
1|1889|94|micrositetag|[blank]|
1|1889|99|micrositetag|[blank]|
1|1889|307|micrositetag|[blank]|
1|1889|503|micrositetag|[blank]|
1|1889|504|micrositetag|[blank]|
1|1889|505|micrositetag|[blank]|
1|1889|506|micrositetag|[blank]|
1|1889|507|micrositetag|[blank]|
1|1889|508|micrositetag|[blank]|
1|1889|509|micrositetag|[blank]|
1|1889|510|micrositetag|[blank]|
1|1889|511|micrositetag|[blank]|
1|1889|512|micrositetag|[blank]|
1|1889|539|micrositetag|[blank]|
1|1889|540|micrositetag|[blank]|
1|1889|541|micrositetag|[blank]|
1|1889|542|micrositetag|[blank]|
1|1889|543|micrositetag|[blank]|
1|1889|544|micrositetag|[blank]|
1|1889|545|micrositetag|[blank]|
1|1889|546|micrositetag|[blank]|
1|1889|547|micrositetag|[blank]|
1|1889|548|micrositetag|[blank]|
1|1889|549|micrositetag|[blank]|
1|1889|550|micrositetag|[blank]|
1|1889|616|micrositetag|[blank]|
1|1889|1604|micrositetag|[blank]|
1|1889|1611|micrositetag|[blank]|
1|1889|1612|micrositetag|[blank]|
1|1889|1613|micrositetag|[blank]|
1|1908|0|microsite|http://dresser-rand.jobs/[Unique_ID]/job/|
1|1908|10|micrositetag|[blank]|
1|1908|11|micrositetag|[blank]|
1|1908|78|micrositetag|[blank]|
1|1908|86|micrositetag|[blank]|
1|1908|88|micrositetag|[blank]|
1|1908|89|micrositetag|[blank]|
1|1908|90|micrositetag|[blank]|
1|1908|91|micrositetag|[blank]|
1|1908|92|micrositetag|[blank]|
1|1908|93|micrositetag|[blank]|
1|1908|94|micrositetag|[blank]|
1|1908|99|micrositetag|[blank]|
1|1908|307|micrositetag|[blank]|
1|1908|503|micrositetag|[blank]|
1|1908|504|micrositetag|[blank]|
1|1908|505|micrositetag|[blank]|
1|1908|506|micrositetag|[blank]|
1|1908|507|micrositetag|[blank]|
1|1908|508|micrositetag|[blank]|
1|1908|509|micrositetag|[blank]|
1|1908|510|micrositetag|[blank]|
1|1908|511|micrositetag|[blank]|
1|1908|512|micrositetag|[blank]|
1|1908|539|micrositetag|[blank]|
1|1908|540|micrositetag|[blank]|
1|1908|541|micrositetag|[blank]|
1|1908|542|micrositetag|[blank]|
1|1908|543|micrositetag|[blank]|
1|1908|544|micrositetag|[blank]|
1|1908|545|micrositetag|[blank]|
1|1908|546|micrositetag|[blank]|
1|1908|547|micrositetag|[blank]|
1|1908|548|micrositetag|[blank]|
1|1908|549|micrositetag|[blank]|
1|1908|550|micrositetag|[blank]|
1|1908|616|micrositetag|[blank]|
1|1908|1604|micrositetag|[blank]|
1|1908|1611|micrositetag|[blank]|
1|1908|1612|micrositetag|[blank]|
1|1908|1613|micrositetag|[blank]|
1|1910|0|microsite|http://jobs.dstsystems.com/[Unique_ID]/job/|
1|1910|10|micrositetag|[blank]|
1|1910|11|micrositetag|[blank]|
1|1910|78|micrositetag|[blank]|
1|1910|86|micrositetag|[blank]|
1|1910|88|micrositetag|[blank]|
1|1910|89|micrositetag|[blank]|
1|1910|90|micrositetag|[blank]|
1|1910|91|micrositetag|[blank]|
1|1910|92|micrositetag|[blank]|
1|1910|93|micrositetag|[blank]|
1|1910|94|micrositetag|[blank]|
1|1910|99|micrositetag|[blank]|
1|1910|307|micrositetag|[blank]|
1|1910|503|micrositetag|[blank]|
1|1910|504|micrositetag|[blank]|
1|1910|505|micrositetag|[blank]|
1|1910|506|micrositetag|[blank]|
1|1910|507|micrositetag|[blank]|
1|1910|508|micrositetag|[blank]|
1|1910|509|micrositetag|[blank]|
1|1910|510|micrositetag|[blank]|
1|1910|511|micrositetag|[blank]|
1|1910|512|micrositetag|[blank]|
1|1910|539|micrositetag|[blank]|
1|1910|540|micrositetag|[blank]|
1|1910|541|micrositetag|[blank]|
1|1910|542|micrositetag|[blank]|
1|1910|543|micrositetag|[blank]|
1|1910|544|micrositetag|[blank]|
1|1910|545|micrositetag|[blank]|
1|1910|546|micrositetag|[blank]|
1|1910|547|micrositetag|[blank]|
1|1910|548|micrositetag|[blank]|
1|1910|549|micrositetag|[blank]|
1|1910|550|micrositetag|[blank]|
1|1910|616|micrositetag|[blank]|
1|1910|1604|micrositetag|[blank]|
1|1910|1611|micrositetag|[blank]|
1|1910|1612|micrositetag|[blank]|
1|1910|1613|micrositetag|[blank]|
1|1923|0|microsite|http://fastenal.jobs/[Unique_ID]/job/|
1|1923|10|micrositetag|[blank]|
1|1923|11|micrositetag|[blank]|
1|1923|78|micrositetag|[blank]|
1|1923|86|micrositetag|[blank]|
1|1923|88|micrositetag|[blank]|
1|1923|89|micrositetag|[blank]|
1|1923|90|micrositetag|[blank]|
1|1923|91|micrositetag|[blank]|
1|1923|92|micrositetag|[blank]|
1|1923|93|micrositetag|[blank]|
1|1923|94|micrositetag|[blank]|
1|1923|99|micrositetag|[blank]|
1|1923|307|micrositetag|[blank]|
1|1923|503|micrositetag|[blank]|
1|1923|504|micrositetag|[blank]|
1|1923|505|micrositetag|[blank]|
1|1923|506|micrositetag|[blank]|
1|1923|507|micrositetag|[blank]|
1|1923|508|micrositetag|[blank]|
1|1923|509|micrositetag|[blank]|
1|1923|510|micrositetag|[blank]|
1|1923|511|micrositetag|[blank]|
1|1923|512|micrositetag|[blank]|
1|1923|539|micrositetag|[blank]|
1|1923|540|micrositetag|[blank]|
1|1923|541|micrositetag|[blank]|
1|1923|542|micrositetag|[blank]|
1|1923|543|micrositetag|[blank]|
1|1923|544|micrositetag|[blank]|
1|1923|545|micrositetag|[blank]|
1|1923|546|micrositetag|[blank]|
1|1923|547|micrositetag|[blank]|
1|1923|548|micrositetag|[blank]|
1|1923|549|micrositetag|[blank]|
1|1923|550|micrositetag|[blank]|
1|1923|616|micrositetag|[blank]|
1|1923|1604|micrositetag|[blank]|
1|1923|1611|micrositetag|[blank]|
1|1923|1612|micrositetag|[blank]|
1|1923|1613|micrositetag|[blank]|
1|1938|0|microsite|http://ggp.jobs/[Unique_ID]/job/|
1|1938|10|micrositetag|[blank]|
1|1938|11|micrositetag|[blank]|
1|1938|78|micrositetag|[blank]|
1|1938|86|micrositetag|[blank]|
1|1938|88|micrositetag|[blank]|
1|1938|89|micrositetag|[blank]|
1|1938|90|micrositetag|[blank]|
1|1938|91|micrositetag|[blank]|
1|1938|92|micrositetag|[blank]|
1|1938|93|micrositetag|[blank]|
1|1938|94|micrositetag|[blank]|
1|1938|99|micrositetag|[blank]|
1|1938|307|micrositetag|[blank]|
1|1938|503|micrositetag|[blank]|
1|1938|504|micrositetag|[blank]|
1|1938|505|micrositetag|[blank]|
1|1938|506|micrositetag|[blank]|
1|1938|507|micrositetag|[blank]|
1|1938|508|micrositetag|[blank]|
1|1938|509|micrositetag|[blank]|
1|1938|510|micrositetag|[blank]|
1|1938|511|micrositetag|[blank]|
1|1938|512|micrositetag|[blank]|
1|1938|539|micrositetag|[blank]|
1|1938|540|micrositetag|[blank]|
1|1938|541|micrositetag|[blank]|
1|1938|542|micrositetag|[blank]|
1|1938|543|micrositetag|[blank]|
1|1938|544|micrositetag|[blank]|
1|1938|545|micrositetag|[blank]|
1|1938|546|micrositetag|[blank]|
1|1938|547|micrositetag|[blank]|
1|1938|548|micrositetag|[blank]|
1|1938|549|micrositetag|[blank]|
1|1938|550|micrositetag|[blank]|
1|1938|616|micrositetag|[blank]|
1|1938|1604|micrositetag|[blank]|
1|1938|1611|micrositetag|[blank]|
1|1938|1612|micrositetag|[blank]|
1|1938|1613|micrositetag|[blank]|
1|1940|0|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|10|micrositetag|[blank]|
1|1940|11|micrositetag|[blank]|
1|1940|78|micrositetag|[blank]|
1|1940|86|micrositetag|[blank]|
1|1940|88|micrositetag|[blank]|
1|1940|89|micrositetag|[blank]|
1|1940|90|micrositetag|[blank]|
1|1940|91|micrositetag|[blank]|
1|1940|92|micrositetag|[blank]|
1|1940|93|micrositetag|[blank]|
1|1940|94|micrositetag|[blank]|
1|1940|99|micrositetag|[blank]|
1|1940|201|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|209|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|218|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|307|micrositetag|[blank]|
1|1940|500|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|503|micrositetag|[blank]|
1|1940|504|micrositetag|[blank]|
1|1940|505|micrositetag|[blank]|
1|1940|506|micrositetag|[blank]|
1|1940|507|micrositetag|[blank]|
1|1940|508|micrositetag|[blank]|
1|1940|509|micrositetag|[blank]|
1|1940|510|micrositetag|[blank]|
1|1940|511|micrositetag|[blank]|
1|1940|512|micrositetag|[blank]|
1|1940|539|micrositetag|[blank]|
1|1940|540|micrositetag|[blank]|
1|1940|541|micrositetag|[blank]|
1|1940|542|micrositetag|[blank]|
1|1940|543|micrositetag|[blank]|
1|1940|544|micrositetag|[blank]|
1|1940|545|micrositetag|[blank]|
1|1940|546|micrositetag|[blank]|
1|1940|547|micrositetag|[blank]|
1|1940|548|micrositetag|[blank]|
1|1940|549|micrositetag|[blank]|
1|1940|550|micrositetag|[blank]|
1|1940|600|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|601|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|603|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|605|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|610|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|612|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|613|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|614|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|615|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|616|micrositetag|[blank]|
1|1940|1524|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|1528|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|1547|microsite|http://jobs.genworth.com/[Unique_ID]/job/|
1|1940|1604|micrositetag|[blank]|
1|1940|1611|micrositetag|[blank]|
1|1940|1612|micrositetag|[blank]|
1|1940|1613|micrositetag|[blank]|
1|1952|0|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|1|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|2|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|7|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|10|micrositetag|[blank]|
1|1952|11|micrositetag|[blank]|
1|1952|78|micrositetag|[blank]|
1|1952|86|micrositetag|[blank]|
1|1952|88|micrositetag|[blank]|
1|1952|89|micrositetag|[blank]|
1|1952|90|micrositetag|[blank]|
1|1952|91|micrositetag|[blank]|
1|1952|92|micrositetag|[blank]|
1|1952|93|micrositetag|[blank]|
1|1952|94|micrositetag|[blank]|
1|1952|99|micrositetag|[blank]|
1|1952|107|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|209|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|265|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|274|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|307|micrositetag|[blank]|
1|1952|503|micrositetag|[blank]|
1|1952|504|micrositetag|[blank]|
1|1952|505|micrositetag|[blank]|
1|1952|506|micrositetag|[blank]|
1|1952|507|micrositetag|[blank]|
1|1952|508|micrositetag|[blank]|
1|1952|509|micrositetag|[blank]|
1|1952|510|micrositetag|[blank]|
1|1952|511|micrositetag|[blank]|
1|1952|512|micrositetag|[blank]|
1|1952|539|micrositetag|[blank]|
1|1952|540|micrositetag|[blank]|
1|1952|541|micrositetag|[blank]|
1|1952|542|micrositetag|[blank]|
1|1952|543|micrositetag|[blank]|
1|1952|544|micrositetag|[blank]|
1|1952|545|micrositetag|[blank]|
1|1952|546|micrositetag|[blank]|
1|1952|547|micrositetag|[blank]|
1|1952|548|micrositetag|[blank]|
1|1952|549|micrositetag|[blank]|
1|1952|550|micrositetag|[blank]|
1|1952|600|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|601|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|605|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|610|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|612|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|613|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|614|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|615|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|616|micrositetag|[blank]|
1|1952|619|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|620|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|1522|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|1524|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|1528|microsite|http://bd.jobs/[Unique_ID]/job/|
1|1952|1604|micrositetag|[blank]|
1|1952|1611|micrositetag|[blank]|
1|1952|1612|micrositetag|[blank]|
1|1952|1613|micrositetag|[blank]|
1|1982|0|microsite|http://jobs.regeneron.com/[Unique_ID]/job/|
1|1982|10|micrositetag|[blank]|
1|1982|11|micrositetag|[blank]|
1|1982|78|micrositetag|[blank]|
1|1982|86|micrositetag|[blank]|
1|1982|88|micrositetag|[blank]|
1|1982|89|micrositetag|[blank]|
1|1982|90|micrositetag|[blank]|
1|1982|91|micrositetag|[blank]|
1|1982|92|micrositetag|[blank]|
1|1982|93|micrositetag|[blank]|
1|1982|94|micrositetag|[blank]|
1|1982|99|micrositetag|[blank]|
1|1982|307|micrositetag|[blank]|
1|1982|503|micrositetag|[blank]|
1|1982|504|micrositetag|[blank]|
1|1982|505|micrositetag|[blank]|
1|1982|506|micrositetag|[blank]|
1|1982|507|micrositetag|[blank]|
1|1982|508|micrositetag|[blank]|
1|1982|509|micrositetag|[blank]|
1|1982|510|micrositetag|[blank]|
1|1982|511|micrositetag|[blank]|
1|1982|512|micrositetag|[blank]|
1|1982|539|micrositetag|[blank]|
1|1982|540|micrositetag|[blank]|
1|1982|541|micrositetag|[blank]|
1|1982|542|micrositetag|[blank]|
1|1982|543|micrositetag|[blank]|
1|1982|544|micrositetag|[blank]|
1|1982|545|micrositetag|[blank]|
1|1982|546|micrositetag|[blank]|
1|1982|547|micrositetag|[blank]|
1|1982|548|micrositetag|[blank]|
1|1982|549|micrositetag|[blank]|
1|1982|550|micrositetag|[blank]|
1|1982|616|micrositetag|[blank]|
1|1982|1604|micrositetag|[blank]|
1|1982|1611|micrositetag|[blank]|
1|1982|1612|micrositetag|[blank]|
1|1982|1613|micrositetag|[blank]|
1|2002|0|microsite|http://burnsmcd.jobs/[Unique_ID]/job/|
1|2002|10|micrositetag|[blank]|
1|2002|11|micrositetag|[blank]|
1|2002|78|micrositetag|[blank]|
1|2002|86|micrositetag|[blank]|
1|2002|88|micrositetag|[blank]|
1|2002|89|micrositetag|[blank]|
1|2002|90|micrositetag|[blank]|
1|2002|91|micrositetag|[blank]|
1|2002|92|micrositetag|[blank]|
1|2002|93|micrositetag|[blank]|
1|2002|94|micrositetag|[blank]|
1|2002|99|micrositetag|[blank]|
1|2002|307|micrositetag|[blank]|
1|2002|503|micrositetag|[blank]|
1|2002|504|micrositetag|[blank]|
1|2002|505|micrositetag|[blank]|
1|2002|506|micrositetag|[blank]|
1|2002|507|micrositetag|[blank]|
1|2002|508|micrositetag|[blank]|
1|2002|509|micrositetag|[blank]|
1|2002|510|micrositetag|[blank]|
1|2002|511|micrositetag|[blank]|
1|2002|512|micrositetag|[blank]|
1|2002|539|micrositetag|[blank]|
1|2002|540|micrositetag|[blank]|
1|2002|541|micrositetag|[blank]|
1|2002|542|micrositetag|[blank]|
1|2002|543|micrositetag|[blank]|
1|2002|544|micrositetag|[blank]|
1|2002|545|micrositetag|[blank]|
1|2002|546|micrositetag|[blank]|
1|2002|547|micrositetag|[blank]|
1|2002|548|micrositetag|[blank]|
1|2002|549|micrositetag|[blank]|
1|2002|550|micrositetag|[blank]|
